t,x_actual,y_actual,x_pred,y_pred,error
2166.8512798665106,655.7866496958665,634.2678546226797,679.9161167874629,634.275232593041,24.12946821956261
2208.52149678702,655.4715056626549,617.6157267369617,670.3725828776568,632.275872204356,20.90363526501097
2250.19171370753,652.1630885179718,614.8527306971356,670.9076991873648,615.8055272233407,18.768810574127194
2291.86193062804,650.4289217532712,616.5718956710283,664.5265247758662,626.8651564506732,17.455475601095927
2333.53214754855,657.9788490077042,606.0626065963714,664.324927866346,633.1077101124605,27.779674963470566
2375.2023644690594,661.9159563883177,591.8033177577325,681.3402949200947,610.1174814342498,26.696694899693927
2416.8725813895694,651.7924993030443,602.0613303441361,681.7591821967321,602.0428108413915,29.96668861624224
2458.542798310079,647.6900676533966,603.7871033117851,657.3319941717222,626.7872246078555,24.93937301976012
2500.213015230589,650.7771535749552,597.5561797583781,659.1519992313057,620.022218697681,23.976257952190235
2541.8832321510986,657.3766464302197,595.2391717257783,669.5027295168342,605.6849165128368,16.004857861906732
2583.5534490716086,651.8598034342788,600.4588555165028,679.7731641991558,607.2261299245401,28.7219726360125
2625.223665992118,656.50865818156,592.2347279913847,662.0074867576619,620.1078667656035,28.41036748858087
2666.893882912628,656.6691738500625,606.5856214132534,676.933698235548,606.5982733527959,20.26452833503685
2708.5640998331382,654.0068377889019,598.9491461639507,672.6097464511527,635.5129900652719,41.024174477205875
2750.234316753648,635.5291122235238,582.1211908971491,667.0606088104789,605.7057489555021,39.37596545890637
2791.904533674158,713.7614007526548,562.3239198352679,713.8085938271381,579.2820482366009,16.958194068425275
2833.5747505946674,785.1718282776575,539.6955668781931,809.1451332163715,556.0398070968137,29.01471244056272
2875.2449675151774,810.0781329802089,551.9732428270197,875.449445122331,551.9735818802352,65.37131214300133
2916.915184435687,817.1564650832535,549.9967971029928,854.4503443595476,577.5151699241266,46.347537951844984
2958.585401356197,810.8288620505218,541.2748155468524,843.8710039144532,561.2371201930979,38.60410270613322
3000.255618276706,812.6422824401436,544.6248651354842,823.985612372194,545.5600598137072,11.381815454202723
3041.9258351972167,765.2410584528925,592.3682372756878,833.983669594741,592.3712056471195,68.742611205937
3083.5960521177262,758.547785233311,734.4423450610046,758.542747801538,734.4112408991851,0.031509436703310835
3125.2662690382363,745.796464233483,843.9674212673949,770.0828891440966,894.1641094146925,55.76323103888364
3166.936485958746,722.7785923303685,873.4147238052944,750.96713262953,973.771865003566,104.24082498564206
3208.606702879256,711.3101705896971,859.9604936627968,717.1296904797389,923.8495001050094,64.15350306821657
3250.2769197997654,712.5471084942905,855.6981556577989,716.9350926230435,867.1709497213016,12.283297942235631
3291.9471367202755,704.4088445016126,859.5857834234846,730.9070061385432,871.9982506736983,29.2612698523924
3333.617353640785,715.6277490571345,843.6844789274229,715.6337632437858,884.1293130091661,40.44483452890097
3375.287570561295,726.8466536126564,827.783174431361,744.0435253676338,848.0571742121083,26.585098556651683
3416.957787481805,738.0655581681783,811.8818699352992,755.5319561529899,831.7738711184021,26.471999728626443
3458.6280044023147,749.2844627237001,795.9805654392374,767.0204138098934,815.4905308852001,26.366697036877788
3500.2982213228247,760.5033672792221,780.0792609431755,778.5088846116755,799.2071703113985,26.269289507107594
3541.9684382433343,771.7222718347439,764.1779564471137,789.9973632431651,782.9237962375456,26.17986775051947
3583.6386551638443,782.9411763902658,748.2766519510519,801.4858470525414,766.6404131507533,26.098515961102514
3625.308872084354,794.1600809457876,732.3753474549901,812.9743348235745,750.3570236687556,26.025311303316194
3666.979089004864,805.3789855013096,716.4740429589283,824.462823534805,734.0736294263967,25.960321991735462
3708.6493059253735,816.5978900568314,700.5727384628666,835.9513128534295,717.7902315597179,25.903610607095022
3750.319522845883,822.2766145972714,690.503489541519,847.439803441581,701.5068300995686,27.463786633507155
3791.989739766393,832.9491624874004,696.2035663457546,847.714848566703,697.0276353699204,14.78866373777909
3833.659956686903,844.8226695542065,701.2763600430765,863.637659541639,718.6338725108641,25.59857588415
3875.3301736074127,842.7407156635509,681.2592843364491,876.9974299377537,723.2012250599012,54.15393674068339
3917.0003905279223,842.6974658646076,682.5126706769618,860.9100901330551,682.5055994810059,18.212625641171417
3958.670607448432,841.4817264854605,686.926905941842,862.9045357838372,700.1672931528442,25.184213542056153
4000.3408243689423,842.0520764808213,688.9213759739703,860.487123290121,707.848381709878,26.421250859642438
4042.011041289453,845.5973438172258,698.6102619908752,862.8572741217198,707.4709941627601,19.40148882786748
4083.681258209962,849.7475968103148,698.3587315064456,869.462636665915,725.0870423267006,33.21272942430461
4125.351475130472,853.8978498034038,698.1072010220159,874.3175985106434,714.8890891713751,26.431002764261773
4167.021692050982,858.0481027964928,697.8556705375862,878.5675809022197,714.6315225907862,26.50430519448224
4208.691908971491,862.1983557895818,697.6041400531566,882.8175652322846,714.3739493772931,26.57777836482837
4250.362125892001,866.3486087826708,697.352609568727,887.0675503561499,714.1163740758249,26.651422858351808
4292.032342812511,870.4988617757598,697.1010790842973,891.3175358101446,713.8587981237424,26.72523780913741
4333.702559733021,874.6491147688488,696.8495485998677,895.5675213790597,713.6012220766942,26.799221992146094
4375.37277665353,878.0452106073775,693.2103959036546,899.8175069555286,713.3436461703272,29.65435304592214
4417.04299357404,879.432207697351,680.5465094299828,902.5410617332598,706.2294482685855,34.548986703524925
4458.71321049455,880.8192047873247,667.8826229563113,901.9523099920642,684.2365972949086,26.72191258615465
4500.38342741506,882.2062018772982,655.2187364826395,903.3726469562978,671.2684356835232,26.563343948402856
4542.0536443355695,883.5931989672717,642.5548500089682,904.7929803213474,658.3002586244138,26.407359238060184
4583.7238612560795,884.9801960572453,629.8909635352965,906.2133117821646,645.3320737250151,26.25401087984177
4625.39407817659,883.2626170104496,627.2582999017764,907.6336421572908,632.3638839961214,24.900077422618438
4667.0642950971,892.4327404409415,623.6819499368399,902.770240967335,639.6991074735312,19.063400868899798
4708.73451201761,894.6237687689585,615.9133295784885,923.048352071386,635.0931077000115,34.29024387063316
4750.404728938119,891.476000579875,633.236130341653,918.3129611005932,633.243726549206,26.836961595772294
4792.074945858629,878.2828463568484,606.620569579059,909.7508058530816,665.7758505499036,67.00432629014446
4833.745162779139,830.1089236085509,548.0392057262864,886.1953364957338,594.5826163287967,72.8832956243434
4875.415379699649,824.1322911833959,540.3217748501221,824.1408897097696,540.3341436038706,0.015063888113347478
4917.085596620158,818.5643230779136,525.8431401574027,837.960209048402,545.5889103581119,27.678436252783584
4958.755813540668,821.6178293748003,522.1868214577343,832.6670466708906,524.0011236434682,11.197182470486958
5000.426030461178,825.6998909315458,537.5236537117322,844.4153065500715,537.5244476212546,18.715415635364494
5042.096247381688,818.770628930477,528.6479664567203,849.6239604848116,565.7774839812674,48.275554265149125
5083.766464302197,818.7484535469488,531.4828379863304,831.5169196001401,532.4760877716225,12.80703987998328
5125.436681222707,824.341513587643,538.5348442744236,838.4012605175402,547.0895713356513,16.457819990048957
5167.106898143217,823.6794944438527,532.2726529626868,849.7438958666395,558.5281053635476,36.99597008191617
5208.777115063727,827.4235290003686,536.9464034460419,842.8109079855423,538.8013041424864,15.49877700423598
5250.447331984236,774.7351271063043,566.3156562442178,851.0509330045086,566.2987723376923,76.31580776587963
5292.117548904746,690.8055222068376,619.8060658217062,740.6644216798649,619.8147453278002,49.85890022849743
5333.787765825256,728.4307616714594,636.1294382788369,728.4592920170136,688.190162115306,52.060731654076015
5375.4579827457665,735.8992763399249,639.3836951633708,783.5606926740419,667.7388946541193,55.458344233615385
5417.1281996662765,714.0206015360018,633.9263087507607,761.0518947689249,658.0023788601288,52.835591177466796
5458.798416586786,672.865388228917,621.4769763151887,709.3004607087454,643.7023389381213,42.678815006173686
5500.468633507296,541.7089636867715,568.5688381016763,647.8799625923987,623.9620236643825,119.75260337630694
5542.138850427806,3.410377915786512,396.2281486241005,423.57144507811495,529.3240811830505,440.7378468236228
5583.809067348316,-396.7582320462675,266.78960119467456,-421.86108586973455,266.799104328032,25.102855622257366
5625.479284268825,-269.9429655913322,288.47780070999465,-741.665579419784,247.96918357138793,473.458733639616
5667.149501189335,-143.12769913639409,310.16600022531526,-143.14157052494107,317.0990789276206,6.9330925789131275
5708.819718109845,-16.31243268145596,331.85419974063586,-16.30750432055258,339.308035474333,7.453837362974958
5750.489935030355,110.50283377348217,353.5423992559564,110.50141207862164,361.5171768632168,7.9747777339859205
5792.160151950864,237.3181002284175,375.23059877127656,239.9726796290733,383.7264016703433,8.900868423596485
5833.830368871374,364.1333666833556,396.9187982865972,369.8349468798682,405.9356718162869,10.668271883847146
5875.500585791884,490.9486331382936,418.6069978019177,499.69731959639415,428.1449692889547,12.942658723372217
5917.170802712394,617.7638995932318,440.29519731723826,629.5597635390061,450.3542852326618,15.502504827202529
5958.841019632903,744.579166048167,461.9833968325584,759.4222580598578,472.56361387808937,18.227955815122566
6000.511236553413,834.67160842278,478.17902105695,889.2847900028801,494.7729516886741,57.07852605062132
6042.181453473923,836.5512562677643,482.4849897355897,944.819543094678,505.8652028740674,110.7639666084395
6083.851670394433,818.1787637773363,501.99251139191506,858.5323351814121,501.996274856589,40.35357157957045
6125.521887314943,721.0542922568962,530.3013455462063,819.466719174107,533.5628449921666,98.46645698089954
6167.1921042354525,709.2887939195986,506.4154388705461,709.2505792098655,571.3531510485284,64.93772342232603
6208.8623211559625,706.8512360104336,497.48562878128143,714.5677987873415,497.4874647110768,7.71656299531077
6250.5325380764725,706.812355244417,497.22134087672015,721.399519725435,500.5106258964505,14.953419794057021
6292.202754996983,709.9877463951851,502.8343861624866,723.7583511602451,508.90547563083294,15.049507730426173
6333.872971917492,713.528191468942,509.037156437173,730.2242933296003,520.5306843617644,20.26970649750111
6375.543188838002,714.0569360957242,507.95399193769634,734.2148664577013,527.4722088206123,28.058919201688187
6417.213405758512,792.2722689672312,497.4821954769766,792.2559880047974,519.0771312395992,21.594941899934256
6458.883622679022,944.8154566315956,480.9650883881173,944.7706912761488,498.96516532304713,18.000132599523855
6500.553839599531,1008.5389605722662,466.82476553171114,1120.0613449402738,476.00593873330473,111.89967004635574
6542.224056520041,1005.467364652345,473.5326353476549,1096.4967496586848,473.5393112231254,91.0293852511361
6583.894273440551,1003.9477096677454,480.6362594640964,1026.5568495336531,491.6197547750003,25.135838452711848
6625.564490361061,987.1894947988778,478.8161234778286,1026.5528718617663,499.2897753382092,44.369424993966305
6667.23470728157,850.3556090114114,386.3078139355266,994.1536663515516,488.50218095209914,176.41306625280387
6708.90492420208,754.3237500147927,328.6286174128117,754.3516768561984,328.61515251812244,0.031003416906724476
6750.57514112259,748.0051084871055,339.39506240242395,748.0044616792895,339.35728045479243,0.03778748373709741
6792.2453580431,764.5694006137188,384.0338839581365,764.5864193845325,384.0405123902779,0.01826402673734318
6833.91557496361,776.4767531466736,435.4938779005056,799.5068994713763,437.9011224126838,23.155614133048406
6875.585791884119,779.972386125608,449.986193062804,807.0433049058199,497.418594001728,54.61380139155007
6917.256008804629,812.9559319607055,417.2691256722376,812.939221990106,475.2916125368589,58.022489270784234
6958.926225725139,840.8394671490197,425.0679566724613,865.4749893838548,425.0606058846061,24.635523331505183
7000.596442645649,830.5215507743513,429.82137000481487,888.9284721041541,443.0813520106951,59.89320146746241
7042.2666595661585,844.0005302659138,444.5066638264633,844.0022468551316,444.9035481605586,0.3968880463415687
7083.936876486669,966.9317809848386,404.95592537366485,966.9447196332444,469.87351815688936,64.91759407261783
7125.607093407179,1051.1039739174678,400.98283688950426,1113.097754203384,400.9679277565843,61.99378207869484
7167.277310327689,1046.6784362056676,404.3286255177329,1160.5334536539842,406.6456984926997,113.87859248044738
7208.947527248198,1051.0792783419552,355.5923396084808,1067.404442593804,417.39067382166974,63.91826890158121
7250.617744168708,1042.4237781560705,333.1996584535455,1080.737587537768,333.1866265725698,38.31381159799905
7292.287961089218,1029.708302194027,335.58364472639624,1058.8179568416997,335.56391891833084,29.109661331150406
7333.958178009728,1038.753836850948,333.28392439333606,1041.737092220348,346.03207540818215,13.092561510123804
7375.628394930238,1081.043270610242,335.9147642253142,1081.0320475341684,338.99334088688283,3.078597118590186
7417.298611850747,1078.1311275815044,335.04604351059834,1149.31017779651,346.61789044564307,72.11355511274145
7458.968828771257,1082.2650119585592,339.2803309416215,1101.1267157717853,342.22872294804523,19.09075394428965
7500.639045691767,1075.4483807604825,333.3230054439464,1112.4060013426365,351.66771475337663,41.26007851109779
7542.309262612277,1053.6960033743042,235.04419195217747,1094.475168051517,335.3756749800391,108.30210874374202
7583.979479532786,1061.097648366473,259.1291991992804,1061.09458550447,214.9002741103215,44.22892519501078
7625.649696453296,1075.8133543418985,313.9124214444266,1093.9979096558836,313.8962534694214,18.18456250149562
7667.319913373806,993.2723070239084,426.25308150540013,1116.3811965205985,426.2701199855908,123.10889067576738
7708.990130294316,859.7732123355795,565.7652559403516,934.6006605505152,565.7712885423928,74.82744845811038
7750.660347214825,793.1599338638428,656.8054866637251,793.1611235300742,718.8713973558856,62.065910703562146
7792.330564135335,782.7534614974974,647.4074478408542,782.7406710406597,763.627458795028,116.22001165799321
7834.000781055845,733.3025687700307,622.4243903514858,791.1577225132054,653.566084394451,65.70406321158555
7875.6709979763555,709.5844864383213,630.3698110275541,709.6053794865497,630.3849041895821,0.02577446419000244
7917.341214896865,711.7558519772994,639.8178370621265,711.7488447874265,653.4629107220904,13.645075459173967
7959.011431817375,767.8414785252188,650.9355053845028,767.7986121117298,664.6405993348775,13.705160988401511
8000.681648737885,751.1066637090998,641.6314102987288,842.3786053109418,677.695083480104,98.13845243890432
8042.351865658395,728.9715078474266,604.4476102391749,752.4215080718642,647.7458296908688,49.24061654988873
8084.022082578905,724.078616940439,604.764149178683,724.354227610727,604.7704486897443,0.27568265345536247
8125.692299499414,723.1781842316981,603.8074751497275,736.5859386803434,619.6134567434844,20.726720278359338
8167.362516419924,723.6431636903706,604.4746541461047,739.6562575105006,617.3605602946881,20.553971659082947
8209.032733340433,733.5854155572123,604.3617566656015,741.497772384456,619.6676097151136,17.23004724703003
8250.702950260944,735.2908253618099,606.4416780545573,761.1561005017677,618.7719272866323,28.65392650564325
8292.373167181453,779.0786901930144,581.872831090757,779.0814116185503,623.0946362576155,41.22180525669153
8334.043384101964,846.2938642183235,550.9546954325986,846.2949631280262,571.2868403380305,20.332144935128838
8375.713601022473,862.3348978118602,546.4816173773089,933.8451747729852,546.4925801070634,71.51027780143387
8417.383817942982,860.8282848723684,541.924239358114,899.0977598715978,555.140962308198,40.487460802771004
8459.054034863493,866.0565335076631,551.3199696881776,880.0075018339819,551.322746431539,13.95096860265463
8500.724251784002,854.2555072939819,544.5780454689067,892.0962831665998,573.9642210818841,47.91108051169854
8542.394468704511,858.9733348391304,542.1821387341264,862.9825659773328,550.922700814086,9.61620298211099
8584.064685625022,861.6888387007859,545.0639328034789,884.3325675355528,552.8152213914979,23.933677743238828
8625.734902545531,866.3341566401335,545.9206741257207,885.1110111989713,561.0439139383727,24.109804013196158
8667.405119466042,830.892148276204,547.0602243349656,891.7977641967884,559.8961800073834,62.243520214477094
8709.075336386551,836.3672347072818,554.2934728583094,836.3987502643331,561.3459109242071,7.052508483061853
8750.74555330706,748.9606084292674,574.6925034885753,861.9406466129648,574.8466158456267,112.9801432934492
8792.415770227572,739.533433206048,579.1468064884673,739.5868472693613,608.9014849508178,29.754726405396926
8834.08598714808,750.5989936329229,587.7668427073024,750.5918541681508,597.5181587987909,9.751318705081816
8875.756204068592,746.4875229116071,575.7342262368452,779.7019669009898,610.5110512149595,48.089779008456986
8917.4264209891,768.7665743600676,685.8072966592099,768.7460091344582,685.8231755864816,0.025982086822779967
8959.09663790961,713.9835490864712,762.7962064033337,809.5193855461622,812.3597098170455,107.62730563706339
9000.76685483012,726.1856842428098,774.0619316423983,726.1626413505874,858.114375463195,84.05244697938932
9042.43707175063,723.0896472121009,780.5969644503998,755.8385415909282,803.9280432461368,40.20981622450514
9084.10728867114,735.285614694178,786.9487956570716,737.3699356414935,805.8896130923692,19.055155704656222
9125.77750559165,735.3615680809314,775.8230078111601,765.1508444930682,812.2109781797892,47.026432744860855
9167.44772251216,736.4442516169318,763.3462037493667,753.108640357358,783.3404197425007,26.028263969618457
9209.11793943267,733.5089862286906,732.8631272927729,755.2240640613995,769.2128978760422,42.34206450725946
9250.78815635318,729.2962846398938,722.6612836861683,748.200339349745,722.6671068454059,18.90405560672718
9292.458373273688,725.0835830510969,712.4594400795638,742.608987358911,729.8254489337345,24.672212297957486
9334.1285901942,720.8708814622997,702.2575964729589,738.2950607604887,719.3784581467903,24.427974305494644
9375.798807114708,716.658179873503,692.0557528663544,733.9811304019253,708.9314749503897,24.184181004693183
9417.46902403522,712.4454782847058,681.8539092597495,729.6671979404102,698.4844922305236,23.940842045497902
9459.139240955728,708.2327766959089,671.652065653145,725.3532642954107,688.0375082123043,23.69797087314021
9500.809457876238,705.4753728684705,653.16629082945,721.0393298672856,677.5905225921441,28.961696336001516
9542.479674796748,693.6578913408181,649.8799845141309,719.6709505849045,650.3766754995231,26.017800698201235
9584.149891717258,701.6803539394244,654.6560078499394,701.693875074807,662.2107818186985,7.554786068456287
9625.820108637768,693.4395630494481,640.3565030244497,726.5645402838857,675.1638061448306,48.050103717849375
9667.490325558278,694.8340078815636,644.9460183903151,701.8625449129977,644.9418450687193,7.028538270426759
9709.160542478789,697.5620319607089,629.133932423626,712.9256840828227,665.033972184464,39.049387464582395
9750.830759399298,689.3093438468986,638.323255426322,717.0528108017265,638.3186954845632,27.74346732956602
9792.500976319809,690.1531104184692,624.5020390486842,697.6211678601805,662.8518330309442,39.07017507555463
9834.171193240316,698.3858617458944,650.0972727431367,707.5816211556613,650.0755354318959,9.19578510150254
9875.841410160829,698.0105899859975,669.1900998463766,723.4011150527754,691.3145350724938,33.67743157132575
9917.511627081336,693.5695391800343,708.2786134796871,714.4088350720841,708.2854609496045,20.83929701703605
9959.181844001843,702.8919973333649,714.615377332813,705.7953274068715,764.3869822390122,49.856213057697516
10000.852060922356,700.5122038471515,707.0646543346494,729.1052218248014,738.1244252998628,42.216940314069745
10042.522277842863,700.2938293152475,712.0940130122527,714.966043965514,716.5049325459873,15.320903820485787
10084.192494763376,705.4839498219245,715.837053739586,716.9038424002763,734.2352025909878,21.654233481225543
10125.862711683883,739.058106318467,725.2275268185876,739.0608620418683,736.7818796437978,11.55435315383135
10167.532928604394,771.5130078660129,753.524797936275,790.3918733555831,753.5351797263738,18.878868344126214
10209.203145524903,768.2972161935808,763.0082790755605,822.5073107420432,799.9292894997084,65.5888356482509
10250.873362445414,771.3103165938863,764.011462882096,783.5437720050134,790.8269445527219,29.474183424205435
10292.543579365924,775.3041740129048,777.433392103238,792.8582061295587,783.3740288969508,18.532004993182163
10334.213796286434,776.9353618111427,767.405136173119,797.9288103322097,809.5371769092603,47.072643195369444
10375.884013206944,801.2431421431368,712.5589047286392,801.252134489762,775.8179248207655,63.25902073126282
10417.554230127456,811.0580123411597,613.9709067139471,844.8048867167992,674.8361917413181,69.59478753174191
10459.224447047964,807.22942568727,576.4513698062746,840.3627462541476,576.4651049455568,33.13332341377071
10500.894663968473,810.1497888509284,586.6005117827459,822.7988241500365,586.5711574808684,12.649069359961633
10542.564880888984,809.5476940802948,593.690251092449,832.5383157391457,610.8463091396833,28.68621641103082
10584.235097809493,814.4710467996808,593.7288964549394,828.3993323730765,615.046857088061,25.46473217156192
10625.905314730004,720.5579446557549,585.3146481668355,838.966418635291,608.0353023490394,120.56863122980943
10667.575531650513,680.9474822783162,541.1050354433676,680.9815732838956,590.9659993679212,49.86097557892645
10709.245748571022,680.1105297191141,542.6957162394378,680.1342740030964,542.6823653707218,0.027240350902771993
10750.915965491531,684.071046740999,533.4667683036859,695.617311593239,557.327909669204,26.507928989329127
10792.586182412042,679.7690997266303,542.2320911705186,704.4703162663939,542.223989668957,24.70121786832819
10834.256399332551,689.7771295605974,547.868582916179,691.8025160803181,564.0276205130298,16.285474712476272
10875.926616253062,708.3577945823126,570.2674335214969,716.3608836924934,570.2615720552814,8.003091256650794
10917.596833173571,698.9554521713876,569.2695233405914,743.9605444040376,606.3699593878497,58.32581488300045
10959.267050094082,699.1487539847469,546.8837060687048,706.3494063504147,581.9514077527845,35.799344908738234
11000.937267014591,692.9959527106189,543.9272908012922,716.1429733509194,543.922290788723,23.147021180329535
11042.6074839351,700.3475745457944,546.2058701246717,703.4962580525905,554.0418224894858,8.444901259908534
11084.277700855611,748.8167242564393,599.8376777382199,748.7887949864195,599.8500284760901,0.030538252238459542
11125.94791777612,830.0642641755337,682.9076785119165,830.0433344511968,682.9263825996893,0.028069489846326273
11167.618134696631,830.4785950000303,695.8267969696418,931.2577812769453,782.3873942245785,132.8502216173104
11209.28835161714,830.7452494984537,702.049114269867,850.8492839475425,725.4664100800798,30.8632782476709
11250.95856853765,831.8651111359343,704.9684901982688,850.974822050713,725.1416111221789,27.78733270857627
11292.62878545816,796.1441332055236,697.5608596347971,852.9748723321891,724.8283028373203,63.03369232788072
11334.29900237867,747.899948406795,690.4877020924737,779.5550148798659,706.9158007197351,35.66406676083875
11375.96921929918,751.272979018,689.9720239997158,751.2805055064489,700.0072197820233,10.035198604774608
11417.63943621969,771.7491603649662,745.463059608763,772.6996045890256,745.5041934883435,0.9513339156664504
11459.3096531402,765.16304670662,988.9262447752816,810.7707525836336,974.4300543802648,47.85605887798072
11500.97987006071,741.1317310869442,1184.9781962322263,776.9641906160388,1256.1514772026785,79.68438416655506
11542.65008698122,742.189947656596,1155.348132281977,742.1914767365274,1409.502938635641,254.15480635826356
11584.320303901728,743.2481642262478,1125.718068331728,761.0834343230349,1153.480352945258,32.99759546373011
11625.99052082224,744.3063807958996,1096.0880043814775,762.1670391449989,1123.138880994776,32.41532110300846
11667.660737742748,745.3645973655513,1066.4579404312285,763.2506643540623,1092.7971408616493,31.838104083493764
11709.33095466326,746.4228139352031,1036.827876480978,764.3342977690598,1062.4552800683227,31.266356803426373
11751.001171583768,747.4810305048549,1007.1978125307292,765.4179351395483,1032.1133529427657,30.700434881250647
11792.671388504275,748.5392470745066,977.56774858048,766.5015752780128,1001.771385440024,30.140691294645947
11834.341605424788,749.5974636441584,947.9376846302296,767.5852170296874,971.4293915813612,29.587490047931674
11876.011822345296,750.6556802138102,918.3076206799806,768.6688599976246,941.08737888893,29.041212612117558
11917.682039265806,751.7138967834619,888.6775567297316,769.7525035622098,910.7453522729536,28.5022619217447
11959.352256186316,752.7721133531137,859.0474927794812,770.8361466665206,880.4033139994426,27.9710636109324
12001.022473106828,753.8303299227655,829.417428829232,771.9197885735307,850.0612658670592,27.448069548187007
12042.692690027336,754.8885464924173,799.7873648789816,773.0034310246947,819.7192111539329,26.933762038490475
12084.362906947848,747.0635992473468,752.0437367605136,774.0870739231092,789.3771512190319,46.087438838397965
12126.033123868356,715.9874740792397,661.589839620073,757.1909972571902,722.3728327763972,73.43229929205307
12167.703340788868,705.5044006401176,680.9835254824492,705.500925360901,680.92803911618,0.05559509337514677
12209.373557709376,721.4336301654264,683.2761622064673,721.4269722218215,716.7420885633496,33.465927019171026
12251.043774629889,722.2630914167273,680.6340092381646,754.6992449253473,701.9886309292124,38.83457122207648
12292.713991550396,720.8238944481355,601.8282877463822,740.448892361654,694.3481422941005,94.57834862502386
12334.384208470903,703.788441805041,592.8138793738268,736.7064684912607,592.793545656949,32.918032966365345
12376.054425391416,721.2482735808295,631.8619583373386,721.2355472199317,631.858943187662,0.013078661600962358
12417.724642311923,738.1758155544188,659.191378470446,756.039983278766,686.0940447203168,32.29368266140524
12459.394859232434,743.1116935836523,637.3852484355073,772.8419190010133,702.3613845679515,71.45477289914946
12501.065076152943,738.4492329837947,659.4436816777854,765.9047881167435,659.4327752380287,27.455557299184797
12542.735293073454,736.360048993503,649.6933823268363,751.5320363572358,697.3487964766117,50.01227547664556
12584.405509993963,736.9225068342386,649.5939530301412,751.9659422660758,655.555607635254,16.18166478525984
12626.075726914474,731.734156992225,635.0728770288894,755.1935482799701,665.1046282376651,38.108386481945544
12667.745943834983,734.3370064805789,634.2080809239401,744.1297583360237,635.8130639188814,9.923404623231255
12709.416160755494,729.7676439678445,624.8990226988221,754.5863118536715,648.5836989180077,34.306415773651395
12751.086377676003,727.9783417055302,627.8571063568749,742.7349766284608,630.6067217726661,15.010618214564408
12792.756594596514,734.3440754702491,638.3912606718599,743.6827325237927,645.9029468641606,11.984821442779232
12834.426811517023,758.4570497720819,664.1004886965698,758.4629970949068,664.2662111131668,0.1658290988082579
12876.097028437533,757.5522995337715,667.2848191145667,800.7958875431381,705.7681374044317,57.887595307828185
12917.767245358044,760.3569989077749,651.1265104614646,774.851790886649,686.5041845496252,38.23190838029069
12959.437462278553,766.8046522293557,663.1316527246452,781.4333486940078,663.1205736134959,14.628700660059598
